Fecha,Temperatura,Humedad,Presión,Velocidad del viento,dt,coord_lon,coord_lat,weather_0_id,weather_0_main,weather_0_description,weather_0_icon,base,main_temp,main_feels_like,visibility,wind_speed,wind_deg,clouds_all,sys_type,sys_id,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
2024-08-12 21:19:01,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:20:02,24.68,44,1010,2.57,1723515603,-3.7038,40.4168,800,Clear,clear sky,01n,stations,24.68,24.35,10000,2.57,30,0,2,2007545,ES,1723526645,1723576522,7200,6545083,Sol,200
2024-08-12 21:21:01,24.68,44,1010,2.57,1723515662,-3.7038,40.4168,800,Clear,clear sky,01n,stations,24.68,24.35,10000,2.57,30,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:22:02,24.68,44,1010,2.57,1723515662,-3.7038,40.4168,800,Clear,clear sky,01n,stations,24.68,24.35,10000,2.57,30,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:23:02,24.68,44,1010,2.57,1723515662,-3.7038,40.4168,800,Clear,clear sky,01n,stations,24.68,24.35,10000,2.57,30,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:30:01,24.68,44,1010,2.57,1723515662,-3.7038,40.4168,800,Clear,clear sky,01n,stations,24.68,24.35,10000,2.57,30,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:45:02,24.46,45,1010,2.57,1723516543,-3.7036,40.4167,800,Clear,clear sky,01n,stations,24.46,24.14,10000,2.57,30,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 22:00:01,24.35,46,1010,3.6,1723518002,-3.7038,40.4168,800,Clear,clear sky,01n,stations,24.35,24.04,10000,3.6,330,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 22:15:02,24.15,47,1010,3.6,1723518903,-3.7038,40.4168,800,Clear,clear sky,01n,stations,24.15,23.85,10000,3.6,330,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 22:30:02,24.02,48,1010,2.57,1723519803,-3.7038,40.4168,800,Clear,clear sky,01n,stations,24.02,23.73,10000,2.57,360,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 22:45:01,24.02,48,1010,2.57,1723520143,-3.7036,40.4167,800,Clear,clear sky,01n,stations,24.02,23.73,10000,2.57,360,0,2,2007545,ES,1723526645,1723576522,7200,6545083,Sol,200
2024-08-12 23:00:02,23.53,49,1010,3.09,1723521600,-3.7038,40.4168,800,Clear,clear sky,01n,stations,23.53,23.22,10000,3.09,350,0,2,2084029,ES,1723526645,1723576522,7200,6545083,Sol,200
2024-08-12 23:15:02,23.66,50,1010,3.09,1723522256,-3.7,40.417,800,Clear,clear sky,01n,stations,23.66,23.39,10000,3.09,350,0,2,2007545,ES,1723526644,1723576521,7200,6545083,Sol,200
